[1, 4, 2, 12, 11, 6, 12, 27, 0, 25]
[5, 4, 5, 11, 0, 13, 16, 26, 3, 17]
[0, 1, 6, 5, 3, 10, 17, 30, 2, 26]
[2, 0, 4, 4, 7, 18, 16, 21, 9, 19]
[1, 0, 1, 8, 14, 8, 26, 17, 4, 21]
[0, 3, 6, 8, 15, 12, 26, 8, 18, 4]
[1, 0, 1, 4, 8, 12, 27, 19, 6, 22]
[2, 4, 4, 5, 20, 10, 12, 9, 4, 30]
[0, 0, 2, 12, 5, 17, 20, 16, 6, 22]
[0, 1, 10, 3, 21, 17, 16, 11, 6, 15]
[0, 6, 2, 8, 6, 11, 19, 26, 22, 0]
[1, 0, 3, 9, 17, 13, 7, 24, 13, 13]
[0, 4, 7, 8, 12, 8, 5, 20, 17, 19]
[2, 2, 3, 4, 11, 8, 20, 31, 17, 2]
[2, 11, 10, 8, 6, 5, 19, 12, 1, 26]
[1, 0, 3, 5, 12, 7, 11, 20, 22, 19]
[3, 1, 1, 4, 11, 9, 12, 5, 34, 20]
[1, 8, 1, 10, 12, 9, 20, 9, 21, 9]
[0, 5, 2, 5, 10, 6, 19, 23, 19, 11]
[1, 2, 1, 3, 8, 11, 9, 24, 27, 14]
[2, 2, 8, 4, 4, 17, 19, 7, 22, 15]
[2, 0, 2, 8, 6, 5, 17, 28, 15, 17]
[1, 1, 1, 10, 7, 8, 9, 34, 15, 14]
[0, 3, 11, 5, 9, 5, 16, 22, 17, 12]
[1, 5, 1, 9, 11, 15, 8, 27, 20, 3]
[1, 0, 4, 11, 4, 14, 16, 19, 19, 12]
[6, 4, 3, 11, 5, 13, 10, 4, 24, 20]
[0, 3, 1, 10, 6, 6, 19, 33, 11, 11]
[0, 0, 4, 4, 11, 18, 10, 11, 24, 18]
[1, 1, 3, 5, 9, 6, 9, 27, 24, 15]
[1, 2, 2, 4, 12, 6, 9, 27, 21, 16]
[1, 3, 0, 8, 0, 16, 23, 29, 8, 12]
[2, 0, 3, 6, 15, 8, 13, 30, 23, 0]
[2, 2, 3, 3, 5, 19, 19, 6, 23, 18]
[2, 2, 4, 1, 7, 10, 17, 6, 38, 13]
[0, 5, 10, 12, 3, 15, 11, 3, 25, 16]
[0, 2, 4, 2, 8, 8, 11, 32, 21, 12]
[6, 0, 0, 22, 7, 8, 17, 25, 1, 14]
[4, 1, 0, 5, 13, 12, 14, 25, 24, 2]
[4, 12, 3, 3, 8, 10, 8, 31, 10, 11]
[0, 1, 5, 5, 14, 4, 14, 22, 23, 12]
[1, 5, 3, 3, 9, 10, 22, 0, 40, 7]
[0, 2, 5, 2, 12, 14, 24, 5, 28, 8]
[1, 0, 5, 3, 10, 10, 9, 19, 32, 11]
[3, 0, 1, 3, 8, 10, 15, 37, 12, 11]
[3, 5, 6, 9, 8, 4, 8, 25, 20, 12]
[1, 1, 5, 3, 1, 16, 17, 20, 19, 17]
[2, 2, 1, 2, 5, 8, 30, 22, 5, 23]
[0, 2, 1, 4, 13, 15, 13, 3, 39, 10]
[0, 0, 4, 7, 13, 9, 7, 3, 42, 15]
[3, 3, 5, 3, 8, 17, 6, 6, 26, 23]
[0, 3, 0, 8, 8, 11, 15, 9, 36, 10]
[3, 5, 3, 1, 6, 11, 9, 18, 28, 16]
[0, 9, 3, 9, 5, 11, 6, 22, 19, 16]
[0, 3, 0, 8, 15, 7, 25, 8, 2, 32]
[4, 2, 3, 1, 16, 11, 14, 11, 27, 11]
[2, 3, 6, 6, 9, 6, 22, 10, 33, 3]
[0, 1, 4, 9, 6, 6, 6, 28, 24, 16]
[0, 0, 5, 5, 4, 6, 22, 29, 14, 15]
[1, 2, 6, 4, 6, 8, 8, 44, 9, 12]
[2, 4, 4, 5, 10, 10, 8, 2, 46, 9]
[0, 2, 0, 5, 12, 7, 13, 9, 36, 16]
[0, 2, 0, 7, 12, 13, 27, 14, 19, 6]
[0, 3, 0, 9, 8, 7, 12, 3, 32, 26]
[0, 0, 8, 5, 14, 8, 19, 12, 28, 6]
[2, 3, 2, 5, 2, 11, 33, 25, 8, 9]
[5, 1, 2, 3, 8, 15, 7, 7, 31, 21]
[5, 2, 5, 5, 4, 6, 14, 14, 32, 13]
[0, 7, 3, 7, 6, 6, 12, 29, 23, 7]
[0, 1, 8, 1, 15, 14, 17, 2, 34, 8]
[0, 2, 1, 4, 4, 12, 14, 1, 34, 28]
[2, 4, 7, 5, 12, 3, 9, 29, 18, 11]
[1, 1, 1, 1, 6, 17, 16, 27, 18, 12]
[0, 3, 4, 9, 4, 7, 1, 28, 26, 18]
[6, 2, 0, 7, 6, 12, 24, 20, 20, 3]
[1, 6, 9, 8, 2, 8, 13, 22, 28, 3]
[0, 1, 2, 13, 5, 4, 25, 21, 6, 23]
[0, 5, 2, 0, 5, 9, 19, 25, 22, 13]
[1, 0, 4, 5, 12, 13, 1, 9, 30, 25]
[2, 8, 2, 0, 18, 7, 20, 15, 11, 17]
[0, 5, 2, 5, 5, 14, 30, 20, 16, 3]
[0, 5, 4, 6, 17, 7, 4, 19, 27, 11]
[3, 1, 3, 11, 2, 11, 14, 15, 32, 8]
[2, 0, 9, 1, 7, 15, 13, 27, 20, 6]
[0, 0, 3, 4, 12, 11, 28, 1, 32, 9]
[1, 3, 0, 0, 11, 15, 18, 3, 26, 23]
[1, 10, 4, 10, 11, 4, 15, 12, 24, 9]
[2, 1, 0, 3, 0, 15, 20, 25, 11, 23]
[0, 2, 3, 7, 12, 6, 11, 18, 41, 0]
[1, 4, 0, 4, 9, 2, 14, 29, 23, 14]
[1, 2, 9, 3, 6, 4, 18, 9, 34, 14]
[0, 8, 1, 6, 11, 10, 9, 10, 36, 9]
[3, 0, 0, 6, 8, 7, 12, 20, 33, 11]
[3, 5, 3, 7, 6, 17, 4, 10, 36, 9]
[0, 0, 1, 4, 6, 14, 11, 8, 41, 15]
[4, 3, 3, 6, 9, 3, 9, 7, 35, 21]
[1, 1, 0, 6, 6, 12, 13, 12, 40, 9]
[0, 0, 6, 3, 11, 5, 16, 26, 25, 8]
[2, 1, 0, 9, 4, 7, 11, 14, 29, 23]
[0, 6, 3, 4, 7, 4, 8, 31, 19, 18]
[0, 2, 0, 4, 3, 11, 16, 10, 38, 16]
[3, 1, 2, 1, 4, 20, 22, 24, 13, 10]
[0, 4, 1, 0, 3, 11, 15, 21, 29, 16]
[1, 0, 2, 7, 6, 15, 30, 10, 25, 4]
[0, 0, 1, 5, 6, 4, 16, 28, 22, 18]
[3, 1, 0, 3, 6, 7, 14, 15, 38, 13]
[3, 1, 0, 4, 7, 14, 24, 17, 26, 4]
[4, 0, 1, 9, 12, 6, 28, 5, 19, 16]
[4, 3, 1, 6, 4, 5, 19, 17, 18, 23]
[0, 2, 8, 9, 5, 1, 11, 23, 19, 22]
[1, 2, 0, 5, 15, 18, 5, 4, 28, 22]
[4, 0, 5, 9, 5, 14, 2, 21, 30, 10]
[0, 0, 1, 5, 8, 9, 9, 15, 41, 12]
[0, 1, 0, 4, 6, 5, 23, 24, 7, 30]
[3, 4, 5, 0, 11, 4, 35, 14, 2, 22]
[1, 3, 7, 7, 8, 1, 10, 35, 20, 8]
[1, 4, 1, 3, 16, 15, 5, 13, 32, 10]
[0, 4, 1, 3, 7, 10, 5, 40, 15, 15]
[0, 2, 4, 2, 12, 7, 1, 21, 38, 13]
[1, 1, 2, 2, 14, 6, 12, 14, 37, 11]
[2, 2, 3, 7, 10, 14, 2, 14, 44, 2]
[2, 9, 4, 10, 2, 9, 7, 35, 13, 9]
[0, 0, 3, 5, 19, 6, 17, 24, 19, 7]
[0, 1, 9, 5, 4, 6, 12, 13, 38, 12]
[1, 5, 1, 1, 12, 9, 5, 0, 47, 19]
[3, 3, 0, 0, 7, 9, 15, 16, 35, 12]
[6, 0, 5, 8, 4, 1, 18, 34, 11, 13]
[1, 0, 1, 2, 11, 17, 7, 19, 30, 12]
[10, 1, 2, 11, 2, 8, 16, 34, 9, 7]
[0, 3, 0, 3, 16, 14, 12, 17, 35, 0]
[0, 6, 6, 2, 5, 7, 5, 35, 14, 20]
[7, 0, 1, 5, 7, 8, 15, 27, 27, 3]
[1, 1, 4, 1, 9, 7, 2, 25, 37, 13]
[3, 3, 8, 2, 3, 7, 9, 16, 26, 23]
[1, 0, 2, 1, 9, 4, 26, 23, 5, 29]
[0, 6, 2, 7, 8, 8, 3, 27, 37, 2]
[1, 1, 8, 4, 2, 7, 3, 25, 28, 21]
[0, 3, 9, 6, 11, 0, 13, 27, 28, 3]
[1, 5, 1, 3, 9, 6, 30, 5, 16, 24]
[4, 5, 7, 1, 9, 8, 8, 35, 18, 5]
[0, 1, 6, 2, 5, 6, 31, 17, 10, 22]
[0, 2, 3, 1, 11, 7, 34, 19, 13, 10]
[2, 2, 5, 3, 1, 3, 18, 21, 25, 20]
[5, 0, 4, 1, 7, 7, 19, 25, 25, 7]
[1, 3, 7, 2, 9, 6, 4, 10, 43, 15]
[1, 1, 1, 3, 5, 8, 15, 24, 36, 6]
[0, 0, 1, 1, 8, 13, 25, 8, 31, 13]
[3, 1, 7, 15, 9, 5, 5, 6, 35, 14]
[0, 10, 0, 8, 6, 9, 23, 13, 29, 2]
[0, 7, 7, 1, 5, 6, 10, 15, 28, 21]
[0, 3, 2, 0, 8, 14, 20, 9, 37, 7]
[0, 1, 3, 7, 4, 2, 29, 28, 13, 13]
